date,hour_sin,hour_cos,dayofweek_sin,dayofweek_cos,ssh
2019-01-09 12:00:00+00:00,1.2246467991473532e-16,-1.0,0.9749279121818236,-0.22252093395631434,0.54
2019-01-09 13:00:00+00:00,-0.2588190451025208,-0.9659258262890683,0.9749279121818236,-0.22252093395631434,0.58166665
2019-01-09 14:00:00+00:00,-0.4999999999999998,-0.8660254037844388,0.9749279121818236,-0.22252093395631434,0.70166665
2019-01-09 15:00:00+00:00,-0.7071067811865471,-0.7071067811865479,0.9749279121818236,-0.22252093395631434,0.825
2019-01-09 16:00:00+00:00,-0.8660254037844384,-0.5000000000000004,0.9749279121818236,-0.22252093395631434,1.01
2019-01-09 17:00:00+00:00,-0.9659258262890683,-0.25881904510252063,0.9749279121818236,-0.22252093395631434,1.1566666
2019-01-09 18:00:00+00:00,-1.0,-1.8369701987210297e-16,0.9749279121818236,-0.22252093395631434,1.275
2019-01-09 19:00:00+00:00,-0.9659258262890684,0.2588190451025203,0.9749279121818236,-0.22252093395631434,1.2833333
2019-01-09 20:00:00+00:00,-0.8660254037844386,0.5000000000000001,0.9749279121818236,-0.22252093395631434,1.168
2019-01-09 21:00:00+00:00,-0.7071067811865477,0.7071067811865474,0.9749279121818236,-0.22252093395631434,0.9883333
2019-01-09 22:00:00+00:00,-0.5000000000000004,0.8660254037844384,0.9749279121818236,-0.22252093395631434,0.79333335
2019-01-09 23:00:00+00:00,-0.25881904510252157,0.9659258262890681,0.9749279121818236,-0.22252093395631434,0.6566667
2019-01-10 00:00:00+00:00,0.0,1.0,0.43388373911755823,-0.900968867902419,0.49666667
2019-01-10 01:00:00+00:00,0.25881904510252074,0.9659258262890683,0.43388373911755823,-0.900968867902419,0.34166667
2019-01-10 02:00:00+00:00,0.49999999999999994,0.8660254037844387,0.43388373911755823,-0.900968867902419,0.22500001
2019-01-10 03:00:00+00:00,0.7071067811865475,0.7071067811865476,0.43388373911755823,-0.900968867902419,0.31
2019-01-10 04:00:00+00:00,0.8660254037844386,0.5000000000000001,0.43388373911755823,-0.900968867902419,0.5183334
2019-01-10 05:00:00+00:00,0.9659258262890683,0.25881904510252074,0.43388373911755823,-0.900968867902419,0.84
2019-01-10 06:00:00+00:00,1.0,6.123233995736766e-17,0.43388373911755823,-0.900968867902419,1.104
2019-01-10 07:00:00+00:00,0.9659258262890683,-0.25881904510252063,0.43388373911755823,-0.900968867902419,1.2766668
2019-01-10 08:00:00+00:00,0.8660254037844387,-0.49999999999999983,0.43388373911755823,-0.900968867902419,1.29
2019-01-10 09:00:00+00:00,0.7071067811865476,-0.7071067811865475,0.43388373911755823,-0.900968867902419,1.1216667
2019-01-10 10:00:00+00:00,0.49999999999999994,-0.8660254037844387,0.43388373911755823,-0.900968867902419,0.8633333
2019-01-10 11:00:00+00:00,0.258819045102521,-0.9659258262890682,0.43388373911755823,-0.900968867902419,0.63166666
2019-01-10 12:00:00+00:00,1.2246467991473532e-16,-1.0,0.43388373911755823,-0.900968867902419,0.51
2019-01-10 13:00:00+00:00,-0.2588190451025208,-0.9659258262890683,0.43388373911755823,-0.900968867902419,0.51166666
2019-01-10 14:00:00+00:00,-0.4999999999999998,-0.8660254037844388,0.43388373911755823,-0.900968867902419,0.575
2019-01-10 15:00:00+00:00,-0.7071067811865471,-0.7071067811865479,0.43388373911755823,-0.900968867902419,0.6433334
2019-01-10 16:00:00+00:00,-0.8660254037844384,-0.5000000000000004,0.43388373911755823,-0.900968867902419,0.7733333
2019-01-10 17:00:00+00:00,-0.9659258262890683,-0.25881904510252063,0.43388373911755823,-0.900968867902419,0.9466667
2019-01-10 18:00:00+00:00,-1.0,-1.8369701987210297e-16,0.43388373911755823,-0.900968867902419,1.0616666
2019-01-10 19:00:00+00:00,-0.9659258262890684,0.2588190451025203,0.43388373911755823,-0.900968867902419,1.0966667
2019-01-10 20:00:00+00:00,-0.8660254037844386,0.5000000000000001,0.43388373911755823,-0.900968867902419,0.99
2019-01-10 21:00:00+00:00,-0.7071067811865477,0.7071067811865474,0.43388373911755823,-0.900968867902419,0.87166667
2019-01-10 22:00:00+00:00,-0.5000000000000004,0.8660254037844384,0.43388373911755823,-0.900968867902419,0.785
2019-01-10 23:00:00+00:00,-0.25881904510252157,0.9659258262890681,0.43388373911755823,-0.900968867902419,0.67833334
2019-01-11 00:00:00+00:00,0.0,1.0,-0.433883739117558,-0.9009688679024191,0.51666665
2019-01-11 01:00:00+00:00,0.25881904510252074,0.9659258262890683,-0.433883739117558,-0.9009688679024191,0.35799998
2019-01-11 02:00:00+00:00,0.49999999999999994,0.8660254037844387,-0.433883739117558,-0.9009688679024191,0.074999996
2019-01-11 03:00:00+00:00,0.7071067811865475,0.7071067811865476,-0.433883739117558,-0.9009688679024191,0.10999999
2019-01-11 04:00:00+00:00,0.8660254037844386,0.5000000000000001,-0.433883739117558,-0.9009688679024191,0.23166667
2019-01-11 05:00:00+00:00,0.9659258262890683,0.25881904510252074,-0.433883739117558,-0.9009688679024191,0.5283333
2019-01-11 06:00:00+00:00,1.0,6.123233995736766e-17,-0.433883739117558,-0.9009688679024191,0.83666664
2019-01-11 07:00:00+00:00,0.9659258262890683,-0.25881904510252063,-0.433883739117558,-0.9009688679024191,1.0416666
2019-01-11 08:00:00+00:00,0.8660254037844387,-0.49999999999999983,-0.433883739117558,-0.9009688679024191,1.1366667
2019-01-11 09:00:00+00:00,0.7071067811865476,-0.7071067811865475,-0.433883739117558,-0.9009688679024191,1.065
2019-01-11 10:00:00+00:00,0.49999999999999994,-0.8660254037844387,-0.433883739117558,-0.9009688679024191,0.885
2019-01-11 11:00:00+00:00,0.258819045102521,-0.9659258262890682,-0.433883739117558,-0.9009688679024191,0.71999997
2019-01-11 12:00:00+00:00,1.2246467991473532e-16,-1.0,-0.433883739117558,-0.9009688679024191,0.5833333
2019-01-11 13:00:00+00:00,-0.2588190451025208,-0.9659258262890683,-0.433883739117558,-0.9009688679024191,0.54333335
2019-01-11 14:00:00+00:00,-0.4999999999999998,-0.8660254037844388,-0.433883739117558,-0.9009688679024191,0.57166666
2019-01-11 15:00:00+00:00,-0.7071067811865471,-0.7071067811865479,-0.433883739117558,-0.9009688679024191,0.62166667
2019-01-11 16:00:00+00:00,-0.8660254037844384,-0.5000000000000004,-0.433883739117558,-0.9009688679024191,0.74666667
2019-01-11 17:00:00+00:00,-0.9659258262890683,-0.25881904510252063,-0.433883739117558,-0.9009688679024191,0.8666666
2019-01-11 18:00:00+00:00,-1.0,-1.8369701987210297e-16,-0.433883739117558,-0.9009688679024191,1.0566667
2019-01-11 19:00:00+00:00,-0.9659258262890684,0.2588190451025203,-0.433883739117558,-0.9009688679024191,1.1333333
2019-01-11 20:00:00+00:00,-0.8660254037844386,0.5000000000000001,-0.433883739117558,-0.9009688679024191,1.13
2019-01-11 21:00:00+00:00,-0.7071067811865477,0.7071067811865474,-0.433883739117558,-0.9009688679024191,1.045
2019-01-11 22:00:00+00:00,-0.5000000000000004,0.8660254037844384,-0.433883739117558,-0.9009688679024191,1.0116667
2019-01-11 23:00:00+00:00,-0.25881904510252157,0.9659258262890681,-0.433883739117558,-0.9009688679024191,0.9316667
2019-01-12 00:00:00+00:00,0.0,1.0,-0.9749279121818236,-0.2225209339563146,0.8566666
2019-01-12 01:00:00+00:00,0.25881904510252074,0.9659258262890683,-0.9749279121818236,-0.2225209339563146,0.71000004
2019-01-12 02:00:00+00:00,0.49999999999999994,0.8660254037844387,-0.9749279121818236,-0.2225209339563146,0.58666664
2019-01-12 03:00:00+00:00,0.7071067811865475,0.7071067811865476,-0.9749279121818236,-0.2225209339563146,0.50333333
2019-01-12 04:00:00+00:00,0.8660254037844386,0.5000000000000001,-0.9749279121818236,-0.2225209339563146,0.54
2019-01-12 05:00:00+00:00,0.9659258262890683,0.25881904510252074,-0.9749279121818236,-0.2225209339563146,0.655
2019-01-12 06:00:00+00:00,1.0,6.123233995736766e-17,-0.9749279121818236,-0.2225209339563146,0.9216666
2019-01-12 07:00:00+00:00,0.9659258262890683,-0.25881904510252063,-0.9749279121818236,-0.2225209339563146,1.184
2019-01-12 08:00:00+00:00,0.8660254037844387,-0.49999999999999983,-0.9749279121818236,-0.2225209339563146,1.3183333
2019-01-12 09:00:00+00:00,0.7071067811865476,-0.7071067811865475,-0.9749279121818236,-0.2225209339563146,1.3483334
2019-01-12 10:00:00+00:00,0.49999999999999994,-0.8660254037844387,-0.9749279121818236,-0.2225209339563146,1.275
2019-01-12 11:00:00+00:00,0.258819045102521,-0.9659258262890682,-0.9749279121818236,-0.2225209339563146,1.1416667
2019-01-12 12:00:00+00:00,1.2246467991473532e-16,-1.0,-0.9749279121818236,-0.2225209339563146,0.9766667
2019-01-12 13:00:00+00:00,-0.2588190451025208,-0.9659258262890683,-0.9749279121818236,-0.2225209339563146,0.8433333
2019-01-12 14:00:00+00:00,-0.4999999999999998,-0.8660254037844388,-0.9749279121818236,-0.2225209339563146,0.835
2019-01-12 15:00:00+00:00,-0.7071067811865471,-0.7071067811865479,-0.9749279121818236,-0.2225209339563146,0.87833333
2019-01-12 16:00:00+00:00,-0.8660254037844384,-0.5000000000000004,-0.9749279121818236,-0.2225209339563146,0.98
2019-01-12 17:00:00+00:00,-0.9659258262890683,-0.25881904510252063,-0.9749279121818236,-0.2225209339563146,1.0699999
2019-01-12 18:00:00+00:00,-1.0,-1.8369701987210297e-16,-0.9749279121818236,-0.2225209339563146,1.1616668
2019-01-12 19:00:00+00:00,-0.9659258262890684,0.2588190451025203,-0.9749279121818236,-0.2225209339563146,1.2216667
2019-01-12 20:00:00+00:00,-0.8660254037844386,0.5000000000000001,-0.9749279121818236,-0.2225209339563146,1.2033334
2019-01-12 21:00:00+00:00,-0.7071067811865477,0.7071067811865474,-0.9749279121818236,-0.2225209339563146,1.1850001
2019-01-12 22:00:00+00:00,-0.5000000000000004,0.8660254037844384,-0.9749279121818236,-0.2225209339563146,1.1383333
2019-01-12 23:00:00+00:00,-0.25881904510252157,0.9659258262890681,-0.9749279121818236,-0.2225209339563146,1.105
2019-01-13 00:00:00+00:00,0.0,1.0,-0.7818314824680299,0.6234898018587334,1.0566667
2019-01-13 01:00:00+00:00,0.25881904510252074,0.9659258262890683,-0.7818314824680299,0.6234898018587334,0.9583333
2019-01-13 02:00:00+00:00,0.49999999999999994,0.8660254037844387,-0.7818314824680299,0.6234898018587334,0.8066667
2019-01-13 03:00:00+00:00,0.7071067811865475,0.7071067811865476,-0.7818314824680299,0.6234898018587334,0.62600005
2019-01-13 04:00:00+00:00,0.8660254037844386,0.5000000000000001,-0.7818314824680299,0.6234898018587334,0.56333333
2019-01-13 05:00:00+00:00,0.9659258262890683,0.25881904510252074,-0.7818314824680299,0.6234898018587334,0.5933333
2019-01-13 06:00:00+00:00,1.0,6.123233995736766e-17,-0.7818314824680299,0.6234898018587334,0.72333336
2019-01-13 07:00:00+00:00,0.9659258262890683,-0.25881904510252063,-0.7818314824680299,0.6234898018587334,0.91
2019-01-13 08:00:00+00:00,0.8660254037844387,-0.49999999999999983,-0.7818314824680299,0.6234898018587334,1.0500001
2019-01-13 09:00:00+00:00,0.7071067811865476,-0.7071067811865475,-0.7818314824680299,0.6234898018587334,1.1216667
2019-01-13 10:00:00+00:00,0.49999999999999994,-0.8660254037844387,-0.7818314824680299,0.6234898018587334,1.1033334
2019-01-13 11:00:00+00:00,0.258819045102521,-0.9659258262890682,-0.7818314824680299,0.6234898018587334,1.0416666
2019-01-13 12:00:00+00:00,1.2246467991473532e-16,-1.0,-0.7818314824680299,0.6234898018587334,0.935
2019-01-13 13:00:00+00:00,-0.2588190451025208,-0.9659258262890683,-0.7818314824680299,0.6234898018587334,0.81666666
2019-01-13 14:00:00+00:00,-0.4999999999999998,-0.8660254037844388,-0.7818314824680299,0.6234898018587334,0.7383333
2019-01-13 15:00:00+00:00,-0.7071067811865471,-0.7071067811865479,-0.7818314824680299,0.6234898018587334,0.73
2019-01-13 16:00:00+00:00,-0.8660254037844384,-0.5000000000000004,-0.7818314824680299,0.6234898018587334,0.7583334
2019-01-13 17:00:00+00:00,-0.9659258262890683,-0.25881904510252063,-0.7818314824680299,0.6234898018587334,0.8
2019-01-13 18:00:00+00:00,-1.0,-1.8369701987210297e-16,-0.7818314824680299,0.6234898018587334,0.83666664
2019-01-13 19:00:00+00:00,-0.9659258262890684,0.2588190451025203,-0.7818314824680299,0.6234898018587334,0.84999996
2019-01-13 20:00:00+00:00,-0.8660254037844386,0.5000000000000001,-0.7818314824680299,0.6234898018587334,0.84666663
2019-01-13 21:00:00+00:00,-0.7071067811865477,0.7071067811865474,-0.7818314824680299,0.6234898018587334,0.84833336
2019-01-13 22:00:00+00:00,-0.5000000000000004,0.8660254037844384,-0.7818314824680299,0.6234898018587334,0.834
2019-01-13 23:00:00+00:00,-0.25881904510252157,0.9659258262890681,-0.7818314824680299,0.6234898018587334,0.865
2019-01-14 00:00:00+00:00,0.0,1.0,0.0,1.0,0.8866667
2019-01-14 01:00:00+00:00,0.25881904510252074,0.9659258262890683,0.0,1.0,0.82
2019-01-14 02:00:00+00:00,0.49999999999999994,0.8660254037844387,0.0,1.0,0.6616667
2019-01-14 03:00:00+00:00,0.7071067811865475,0.7071067811865476,0.0,1.0,0.50333333
2019-01-14 04:00:00+00:00,0.8660254037844386,0.5000000000000001,0.0,1.0,0.3983333
2019-01-14 05:00:00+00:00,0.9659258262890683,0.25881904510252074,0.0,1.0,0.32333335
2019-01-14 06:00:00+00:00,1.0,6.123233995736766e-17,0.0,1.0,0.31500003
2019-01-14 07:00:00+00:00,0.9659258262890683,-0.25881904510252063,0.0,1.0,0.40333334
2019-01-14 08:00:00+00:00,0.8660254037844387,-0.49999999999999983,0.0,1.0,0.5516667
2019-01-14 09:00:00+00:00,0.7071067811865476,-0.7071067811865475,0.0,1.0,0.72333336
2019-01-14 10:00:00+00:00,0.49999999999999994,-0.8660254037844387,0.0,1.0,0.7816667
2019-01-14 11:00:00+00:00,0.258819045102521,-0.9659258262890682,0.0,1.0,0.77500004
2019-01-14 12:00:00+00:00,1.2246467991473532e-16,-1.0,0.0,1.0,0.7283333
2019-01-14 13:00:00+00:00,-0.2588190451025208,-0.9659258262890683,0.0,1.0,0.69666666
2019-01-14 14:00:00+00:00,-0.4999999999999998,-0.8660254037844388,0.0,1.0,0.65333337
2019-01-14 15:00:00+00:00,-0.7071067811865471,-0.7071067811865479,0.0,1.0,0.57
2019-01-14 16:00:00+00:00,-0.8660254037844384,-0.5000000000000004,0.0,1.0,0.575
2019-01-14 17:00:00+00:00,-0.9659258262890683,-0.25881904510252063,0.0,1.0,0.57
2019-01-14 18:00:00+00:00,-1.0,-1.8369701987210297e-16,0.0,1.0,0.57166666
2019-01-14 19:00:00+00:00,-0.9659258262890684,0.2588190451025203,0.0,1.0,0.5733333
2019-01-14 20:00:00+00:00,-0.8660254037844386,0.5000000000000001,0.0,1.0,0.58666664
2019-01-14 21:00:00+00:00,-0.7071067811865477,0.7071067811865474,0.0,1.0,0.63666666
2019-01-14 22:00:00+00:00,-0.5000000000000004,0.8660254037844384,0.0,1.0,0.715
2019-01-14 23:00:00+00:00,-0.25881904510252157,0.9659258262890681,0.0,1.0,0.76666665
2019-01-15 00:00:00+00:00,0.0,1.0,0.7818314824680298,0.6234898018587336,0.81
2019-01-15 01:00:00+00:00,0.25881904510252074,0.9659258262890683,0.7818314824680298,0.6234898018587336,0.8183333
2019-01-15 02:00:00+00:00,0.49999999999999994,0.8660254037844387,0.7818314824680298,0.6234898018587336,0.7716667
2019-01-15 03:00:00+00:00,0.7071067811865475,0.7071067811865476,0.7818314824680298,0.6234898018587336,0.66333336
2019-01-15 04:00:00+00:00,0.8660254037844386,0.5000000000000001,0.7818314824680298,0.6234898018587336,0.61399996
2019-01-15 05:00:00+00:00,0.9659258262890683,0.25881904510252074,0.7818314824680298,0.6234898018587336,0.49666667
2019-01-15 06:00:00+00:00,1.0,6.123233995736766e-17,0.7818314824680298,0.6234898018587336,0.42499998
2019-01-15 07:00:00+00:00,0.9659258262890683,-0.25881904510252063,0.7818314824680298,0.6234898018587336,0.40666667
2019-01-15 08:00:00+00:00,0.8660254037844387,-0.49999999999999983,0.7818314824680298,0.6234898018587336,0.51166666
2019-01-15 09:00:00+00:00,0.7071067811865476,-0.7071067811865475,0.7818314824680298,0.6234898018587336,0.6366667
2019-01-15 10:00:00+00:00,0.49999999999999994,-0.8660254037844387,0.7818314824680298,0.6234898018587336,0.7133333
